recall_id,title,organization,product_name,issue,category,updated_at,data_received_at
77267,Transport Canada Recall - 2025181 - PORSCHE,TC,Car recalled by PORSCHE,Airbag,Car,2025-04-10,2025-06-20 15:13:01.237253
77268,Transport Canada Recall - 2025185 - VOLKSWAGEN,TC,SUV recalled by VOLKSWAGEN,Visual System,SUV,2025-04-10,2025-06-20 15:13:01.237253
77269,Transport Canada Recall - 2025186 - VOLKSWAGEN,TC,Car recalled by VOLKSWAGEN,Airbag,Car,2025-04-10,2025-06-20 15:13:01.237253
77225,Aiper Seagull Pro ZT6001 Cordless Robotic Swimming Pool Vacuum Cleaner recalled due to fire hazard ,Consumer product safety,Aiper Seagull Pro ZT6001 Cordless Robotic Swimming Pool Vacuum Cleaner,Fire hazard,Electronics,2025-04-09,2025-06-20 15:13:01.237253
77250,Beckman Coulter Access Erythropoetin Reagent,Medical devices,Beckman Coulter Access Erythropoetin Reagent,Performance,Chemistry - Haematology,2025-04-09,2025-06-20 15:13:01.237253
77251,epoc Blood Analysis BGEM Test Card,Medical devices,epoc Blood Analysis BGEM Test Card,Performance,Chemistry,2025-04-09,2025-06-20 15:13:01.237253
76822,Transport Canada Recall - 2024782 - NISSAN,TC,SUV recalled by NISSAN,Lights And Instruments,SUV,2025-04-08,2025-06-20 15:13:01.237253
77256,Transport Canada Recall - 2025174 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Electrical,RV Trailer,2025-04-08,2025-06-20 15:13:01.237253
77257,Transport Canada Recall - 2025177 - NISSAN,TC,SUV recalled by NISSAN,Lights And Instruments,SUV,2025-04-08,2025-06-20 15:13:01.237253
77260,SupHerb Farms brand IQF Cilantro Large recalled due to pieces of wood,CFIA,IQF Cilantro Large,Extraneous Material,Herbs and spices,2025-04-08,2025-06-20 15:13:01.237253
77261,M&M Food Market brand Brazilian Style Picanha Steaks and Marc Angelo brand Carnitas recalled due to pieces of wood,CFIA,"Brazilian Style Picanha Steaks, Carnitas",Extraneous Material,Meat and poultry,2025-04-08,2025-06-20 15:13:01.237253
77004,Transport Canada Recall - 2025062 - BOMBARDIER RECREATIONAL PRODUCTS,TC,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Engine,Snowmobile,2025-04-07,2025-06-20 15:13:01.237253
77242,Teva 5-ASA tablet (aka MESALAMINE): Out of Specification (Stability - Dissolution),Drugs and health products,Teva 5-ASA tablet (aka MESALAMINE),Product quality,Drugs,2025-04-07,2025-06-20 15:13:01.237253
77245,Transport Canada Recall - 2025159 - GENERAL MOTORS,TC,SUV recalled by GENERAL MOTORS,Other,SUV,2025-04-07,2025-06-20 15:13:01.237253
77248,Transport Canada Recall - 2025162 - FORD,TC,Light Truck & Van recalled by FORD,High Voltage,Light Truck & Van,2025-04-07,2025-06-20 15:13:01.237253
77249,Transport Canada Recall - 2025169 - BMW,TC,Motorcycle recalled by BMW,Steering,Motorcycle,2025-04-07,2025-06-20 15:13:01.237253
77264,Fiorfiore brand Spaghetti and Linguine recalled due to presence of insects,CFIA,Spaghetti and Linguine,Extraneous Material,Grain products,2025-04-07,2025-06-20 15:13:01.237253
77055,Transport Canada Recall - 2025093 - THOR MOTOR COACH,TC,Motorhome recalled by THOR MOTOR COACH,Structure,Motorhome,2025-04-04,2025-06-20 15:13:01.237253
77231,"Buy-Low Foods, Nesters Market, and Save on Foods brand hummus recalled due to undeclared peanut",CFIA,Hummus,Peanut,Condiments,2025-04-04,2025-06-20 15:13:01.237253
77232,Transport Canada Recall - 2025156 - MACK,TC,Truck - Med. & H.D. recalled by MACK,High Voltage,Truck - Med. & H.D.,2025-04-04,2025-06-20 15:13:01.237253
77233,Transport Canada Recall - 2025157 - VOLVO TRUCKS,TC,Truck - Med. & H.D. recalled by VOLVO TRUCKS,High Voltage,Truck - Med. & H.D.,2025-04-04,2025-06-20 15:13:01.237253
76538,Expanded recall: Souvenir du Canada Plush Toys recalled due to choking hazard ,Consumer product safety,Souvenir du Canada Plush Toys,Choking hazard,Toys and games,2025-04-03,2025-06-20 15:13:01.237253
76952,Transport Canada Recall - 2025047 - NOVA BUS,TC,Bus recalled by NOVA BUS,High Voltage,Bus,2025-04-03,2025-06-20 15:13:01.237253
77184,"DeWalt 70,000-BTU Outdoor Portable Cordless Forced Air Propane Heater recalled due to fire hazard ",Consumer product safety,"DeWalt 70,000-BTU Outdoor Portable Cordless Forced Air Propane Heater",Fire hazard,Outdoor living,2025-04-03,2025-06-20 15:13:01.237253
77194,Petzl SWAN EASYFIT Harnesses recalled due to fall hazard ,Consumer product safety,Petzl SWAN EASYFIT Harnesses,Fall hazard,Sports and fitness,2025-04-03,2025-06-20 15:13:01.237253
77216,ARVA Neo BT Pro Avalanche Transceivers recalled due to a signal transmission failure during emergencies,Consumer product safety,ARVA Neo BT Pro Avalanche Transceivers ,Injury hazard,Sports and fitness,2025-04-03,2025-06-20 15:13:01.237253
77223,Altair Lifting Solutions,Medical devices,Altair Lifting Solutions,Performance,General hospital and personal use,2025-04-03,2025-06-20 15:13:01.237253
77224,BALLARD™ Closed Suction Systems,Medical devices,BALLARD™ Closed Suction Systems,Sterility,Anaesthesiology,2025-04-03,2025-06-20 15:13:01.237253
77227,Aladdin Foods brand Lean Ground Beef recalled due to E. coli O103,CFIA,Lean Ground Beef,E. Coli - other pathogenic,Processed,2025-04-03,2025-06-20 15:13:01.237253
77229,Tony's Chocolonely brand Dark Chocolate Almond Sea Salt and Everything Bar recalled due to presence of stones,CFIA,"Dark Chocolate Almond Sea Salt, Everything Bar ",Extraneous Material,"Candy, confectionary, snacks and sweeteners",2025-04-03,2025-06-20 15:13:01.237253
77234,Transport Canada Recall - 2025163 - FORD,TC,Light Truck & Van recalled by FORD,Engine,SUV - Light Truck & Van,2025-04-03,2025-06-20 15:13:01.237253
77236,Transport Canada Recall - 2025165 - FORD,TC,Light Truck & Van recalled by FORD,Engine,Light Truck & Van,2025-04-03,2025-06-20 15:13:01.237253
77237,Transport Canada Recall - 2025166 - NOVA BUS,TC,Bus recalled by NOVA BUS,Seats And Restraints,Bus,2025-04-03,2025-06-20 15:13:01.237253
77238,Transport Canada Recall - 2025167 - VOLKSWAGEN,TC,SUV recalled by VOLKSWAGEN,Lights And Instruments,Car - SUV,2025-04-03,2025-06-20 15:13:01.237253
77240,Transport Canada Recall - 2025171 - JAYCO,TC,RV Trailer recalled by JAYCO,Structure,RV Trailer,2025-04-03,2025-06-20 15:13:01.237253
77241,Transport Canada Recall - 2025172 - JAYCO,TC,RV Trailer recalled by JAYCO,Structure,RV Trailer,2025-04-03,2025-06-20 15:13:01.237253
77218,"Unauthorized injectable peptide drugs seized from Optimum Wellness Centre in Calgary, Alberta may pose serious health risks",Communications and Public Affairs Branch,Unauthorized injectable peptide drugs,Unauthorized product - Product safety,Drugs,2025-04-02,2025-06-20 15:13:01.237253
77219,enVista® Hydrophobic Acrylic IOL,Medical devices,enVista® Hydrophobic Acrylic IOL,Performance,Ophthalmology,2025-04-02,2025-06-20 15:13:01.237253
77220,Integra® Miltex® CryoSolutions® and Cryosuccess Cartridges,Medical devices,Integra® Miltex® CryoSolutions® and Cryosuccess Cartridges,Labelling and packaging,General and plastic surgery,2025-04-02,2025-06-20 15:13:01.237253
77228,Transport Canada Recall - 2025170 - JAYCO,TC,Motorhome recalled by JAYCO,Fuel System,Motorhome,2025-04-02,2025-06-20 15:13:01.237253
77208,Transport Canada Recall - 2025149 - WINNEBAGO INDUSTRIES,TC,RV Trailer recalled by WINNEBAGO INDUSTRIES,Label,RV Trailer,2025-04-01,2025-06-20 15:13:01.237253
77215,Auto World Unassembled Deluxe Pit Kit Slot Cars recalled due to ingestion hazard ,Consumer product safety,Auto World Unassembled Deluxe Pit Kit Slot Cars ,Ingestion hazard,Toys and games,2025-04-01,2025-06-20 15:13:01.237253
77222,Transport Canada Recall - 2025158 - MICRO BIRD,TC,School Bus recalled by MICRO BIRD,Seats And Restraints,School Bus,2025-04-01,2025-06-20 15:13:01.237253
76905,Transport Canada Recall - 2025020 - FORD,TC,SUV recalled by FORD,Suspension,SUV,2025-03-31,2025-06-20 15:13:01.237253
77122,Transport Canada Recall - 2025120 - INEOS AUTOMOTIVE CANADA LIMITED,TC,SUV recalled by INEOS AUTOMOTIVE CANADA LIMITED,Structure,SUV,2025-03-31,2025-06-20 15:13:01.237253
77214,Sambucus Organic Cold & Flu syrup; Out of specification (Yeast content),Drugs and health products,Sambucus Organic Cold & Flu syrup,Product quality,Natural health products,2025-03-31,2025-06-20 15:13:01.237253
77230,Greenworld Fine Foods brand Tahini-Rashi recalled due to undeclared peanut,CFIA,Tahini-Rashi,Peanut,Other,2025-03-31,2025-06-20 15:13:01.237253
77173,Makita 18V Cordless Grease Gun and certain Makita flexible hoses recalled due to laceration hazard,Consumer product safety,Makita 18V Cordless Grease Gun and certain Makita flexible hoses,Laceration hazard,Tools and accessories,2025-03-28,2025-06-20 15:13:01.237253
77191,"Zoomie Kids and VEVOR baby, infant and newborn loungers, nests and sleepers recalled due to fall and entrapment hazards ",Consumer product safety,"Zoomie Kids and VEVOR baby, infant and newborn loungers, nests and sleepers",Fall hazard - Entrapment hazard,Household items,2025-03-28,2025-06-20 15:13:01.237253
77196,Royal Gourmet Foods brand Hummus recalled due to undeclared peanut,CFIA,Hummus,Peanut,Condiments,2025-03-28,2025-06-20 15:13:01.237253
77205,Transport Canada Recall - 2025129 - THOR MOTOR COACH,TC,Motorhome recalled by THOR MOTOR COACH,Structure,Motorhome,2025-03-28,2025-06-20 15:13:01.237253
77206,Transport Canada Recall - 2025147 - VOLVO,TC,Car recalled by VOLVO,High Voltage,SUV - Car,2025-03-28,2025-06-20 15:13:01.237253
77207,Transport Canada Recall - 2025148 - NISSAN,TC,SUV recalled by NISSAN,Brakes,SUV,2025-03-28,2025-06-20 15:13:01.237253
77209,Transport Canada Recall - 2025150 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,High Voltage,Truck - Med. & H.D.,2025-03-28,2025-06-20 15:13:01.237253
77210,Transport Canada Recall - 2025151 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,High Voltage,Truck - Med. & H.D.,2025-03-28,2025-06-20 15:13:01.237253
77211,"Transport Canada Recall - 2025152 - LUCID MOTORS, INC.",TC,"Car recalled by LUCID MOTORS, INC.",Accessories,Car,2025-03-28,2025-06-20 15:13:01.237253
77212,Transport Canada Recall - 2025153 - TIFFIN,TC,Motorhome recalled by TIFFIN,Structure,Motorhome,2025-03-28,2025-06-20 15:13:01.237253
73923,Transport Canada Recall - 2023355 - FORD,TC,Car recalled by FORD,High Voltage,Car,2025-03-27,2025-06-20 15:13:01.237253
77124,APOTHEKE Pumpkin Ginger 3 Wick Candle recalled due to fire hazard ,Consumer product safety,APOTHEKE Pumpkin Ginger 3 Wick Candle,Fire hazard,Household items,2025-03-27,2025-06-20 15:13:01.237253
77148,Transport Canada Recall - 2025122 - KEYSTONE,TC,RV Trailer recalled by KEYSTONE,Electrical,RV Trailer,2025-03-27,2025-06-20 15:13:01.237253
77156,Clipper Raw Black and Gold Logo reusable lighters recalled due to potential fire hazard,Consumer product safety,Clipper Raw Black ,Fire hazard,Household items,2025-03-27,2025-06-20 15:13:01.237253
77190,Neupogen vials; Out of specification (Stability),Drugs and health products,Neupogen 300 mcg/mL (480 mcg /1.6 mL) vials,Product quality,Biologic or vaccine,2025-03-27,2025-06-20 15:13:01.237253
77197,Transport Canada Recall - 2025131 - FORD,TC,SUV recalled by FORD,Visual System,SUV,2025-03-27,2025-06-20 15:13:01.237253
77198,Transport Canada Recall - 2025132 - FORD,TC,Light Truck & Van recalled by FORD,Powertrain,Light Truck & Van - SUV,2025-03-27,2025-06-20 15:13:01.237253
77200,Transport Canada Recall - 2025142 - TESLA,TC,Light Truck & Van recalled by TESLA,Structure,Light Truck & Van,2025-03-27,2025-06-20 15:13:01.237253
77201,Transport Canada Recall - 2025143 - FIAT CHRYSLER AUTOMOBILES,TC,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Lights And Instruments,SUV,2025-03-27,2025-06-20 15:13:01.237253
77202,Transport Canada Recall - 2025145 - INTERNATIONAL MOTORS,TC,School Bus recalled by INTERNATIONAL MOTORS,Lights And Instruments,School Bus,2025-03-27,2025-06-20 15:13:01.237253
77203,Transport Canada Recall - 2025146 - GRAND DESIGN RV,TC,RV Trailer recalled by GRAND DESIGN RV,Powertrain,RV Trailer,2025-03-27,2025-06-20 15:13:01.237253
77204,Transport Canada Recall - 2025154 - DAIMLER TRUCK NORTH AMERICA,TC,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,Truck - Med. & H.D.,2025-03-27,2025-06-20 15:13:01.237253
73103,Unauthorized skin lightening and skin treatment products may pose serious health risks,Communications and Public Affairs Branch,Various unauthorized health products promoted for lightening skin or treating skin conditions (such as eczema or psoriasis),Unauthorized product,Drugs,2025-03-26,2025-06-20 15:13:01.237253
76165,Transport Canada Recall - 2024510 - DAIMLER TRUCK NORTH AMERICA,TC,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Lights And Instruments,Truck - Med. & H.D.,2025-03-26,2025-06-20 15:13:01.237253
76292,Transport Canada Recall - 2024573 - VOLKSWAGEN,TC,Car recalled by VOLKSWAGEN,High Voltage,Car,2025-03-26,2025-06-20 15:13:01.237253
76660,Transport Canada Recall - 2024718 - DIONO,TC,Child Car Seat recalled by DIONO,Seats And Restraints,Child Car Seat,2025-03-26,2025-06-20 15:13:01.237253
76926,Transport Canada Recall - 2025038 - BRINKLEY RV,TC,RV Trailer recalled by BRINKLEY RV,Electrical,RV Trailer,2025-03-26,2025-06-20 15:13:01.237253
77177,Lolanta Children’s Bathrobes recalled due to burn hazard,Consumer product safety,Lolanta Children’s Bathrobes,Burn hazard,Clothing,2025-03-26,2025-06-20 15:13:01.237253
77180,"Marie-Chantal Nightgowns, Pajama sets and Robes recalled due to flammability hazard ",Consumer product safety,"Marie-Chantal Children’s Nightgowns, Pajama Sets and Robes",Flammability hazard,Clothing,2025-03-26,2025-06-20 15:13:01.237253
77181,DuraSeal Dural Sealant,Medical devices,DuraSeal Dural Sealant,Labelling and packaging,Neurology,2025-03-26,2025-06-20 15:13:01.237253
77183,Mint-Rosuvastatin Tablet products recall; Out of specification (Impurity),Drugs and health products,Mint-Rosuvastatin Tablet,Product quality,Drugs,2025-03-26,2025-06-20 15:13:01.237253
77186,Amplify - Peach Mango powder; Contamination (milk derived proteins),Drugs and health products,Amplify - Peach Mango powder,Product quality,Natural health products,2025-03-26,2025-06-20 15:13:01.237253
77187,Amplatzer Torqvue Delivery System,Medical devices,Amplatzer Torqvue Delivery System,Performance,Cardiovascular,2025-03-26,2025-06-20 15:13:01.237253
77188,Believe Supplements products recall: Contamination (milk derived proteins),Drugs and health products,Believe Supplements products,Product quality,Natural health products,2025-03-26,2025-06-20 15:13:01.237253
77193,Transport Canada Recall - 2025144 - GENERAL MOTORS,TC,Car recalled by GENERAL MOTORS,Steering,Car,2025-03-26,2025-06-20 15:13:01.237253
77175,DxC 500 AU Clinical Chemistry Analyzer,Medical devices,DxC 500 AU Clinical Chemistry Analyzer,Performance,Chemistry,2025-03-25,2025-06-20 15:13:01.237253
77176,DxC 500 AU Clinical Chemistry Analyzer,Medical devices,DxC 500 AU Clinical Chemistry Analyzer,Performance,Chemistry,2025-03-25,2025-06-20 15:13:01.237253
77178,ABL90 Flex and Flex Plus,Medical devices,ABL90 Flex and Flex Plus,Performance,Chemistry,2025-03-25,2025-06-20 15:13:01.237253
77179,DiaStream Classic HD SNCO,Medical devices,DiaStream Classic HD SNCO,Sterility,Gastroenterology and urology,2025-03-25,2025-06-20 15:13:01.237253
76824,Transport Canada Recall - 2024784 - TESLA,TC,Car recalled by TESLA,Airbag,Car - SUV,2025-03-24,2025-06-20 15:13:01.237253
77157,Style Life Eleven Baby Loungers recalled due to fall and entrapment hazards  ,Consumer product safety,Style Life Eleven Baby Loungers,Fall hazard - Entrapment hazard,Household items,2025-03-24,2025-06-20 15:13:01.237253
77172,"Costway Babyjoy Baby High Chair recalled due to entrapment, suffocation and fall hazards",Consumer product safety,Babyjoy Baby High Chair,Entrapment hazard - Fall hazard,Household items,2025-03-24,2025-06-20 15:13:01.237253
77174,Autopulse Nxt Resuscitation System,Medical devices,Autopulse Nxt Resuscitation System,Performance,Cardiovascular,2025-03-24,2025-06-20 15:13:01.237253
77192,Nissin brand Big Cup Noodle recalled due to undeclared shrimp and Nissin brand Big Cup Noodle Curry Flavor recalled due to undeclared peanut,CFIA,"Big Cup Noodle, Big Cup Noodle Curry Flavor",Peanut - Crustacean and shellfish,Other,2025-03-24,2025-06-20 15:13:01.237253
77160,Certain Habibi's Mediterranean brand dips recalled due to undeclared peanut,CFIA,Dips,Peanut,Condiments,2025-03-22,2025-06-20 15:13:01.237253
74582,Transport Canada Recall - 2023595 - TESLA,TC,Car recalled by TESLA,Airbag,SUV - Car,2025-03-21,2025-06-20 15:13:01.237253
77126,Bruxzir® Burs,Medical devices,Bruxzir® Burs,Unauthorised device,Dental,2025-03-21,2025-06-20 15:13:01.237253
77155,Sandoz Fesoterodine Fumarate 8 mg tablet; Out of specification (Diester impurity),Drugs and health products,Sandoz Fesoterodine Fumarate 8 mg tablet,Product quality,Drugs,2025-03-21,2025-06-20 15:13:01.237253
77158,Eatlove brand Organic Almond Butter Cup recalled due to undeclared peanut,CFIA,Organic Almond Butter Cup,Peanut,"Candy, confectionary, snacks and sweeteners",2025-03-21,2025-06-20 15:13:01.237253
77189,Grandis brand Tahini Paste recalled due to undeclared peanut,CFIA,Tahini Paste,Peanut,Other,2025-03-21,2025-06-20 15:13:01.237253
64939,Transport Canada Recall - 2022144 - FORD,TC,Light Truck & Van recalled by FORD,Powertrain,Light Truck & Van,2025-03-20,2025-06-20 15:13:01.237253
64966,Transport Canada Recall - 2022117 - FORD,TC,SUV recalled by FORD,Visual System,SUV,2025-03-20,2025-06-20 15:13:01.237253
72163,Transport Canada Recall - 2022596 - FORD,TC,Light Truck & Van recalled by FORD,Heater And Defroster,Light Truck & Van,2025-03-20,2025-06-20 15:13:01.237253
74054,Transport Canada Recall - 2023406 - FORD,TC,Truck - Med. & H.D. recalled by FORD,Other,Light Truck & Van - Truck - Med. & H.D.,2025-03-20,2025-06-20 15:13:01.237253
77130,SHEIN EVRYDAY Kids Pajama Sets recalled due to flammability hazard ,Consumer product safety,SHEIN EVRYDAY Kids’ Pajama Sets,Flammability hazard,Clothing,2025-03-20,2025-06-20 15:13:01.237253
77140,Multi-Mode Blue Blocking Sleep Lamp with Lithium-Ion Batteries recalled due to fire and burn hazards ,Consumer product safety,Multi-Mode Blue Blocking Sleep Lamp with Lithium-Ion Batteries,Fire hazard - Burn hazard,Household items,2025-03-20,2025-06-20 15:13:01.237253
